Company,Street,City,State,Zip,Activities
butterfield foods,225 Hubbard Avenue,Butterfield,MN,56120,Poultry Processing
butterfield foods,225 Hubbard Avenue,Butterfield,MN,56120,Poultry Slaughter
butterfield foods,635 Westfield Rd,Noblesville,IN,46060,Food Inspection
butterfield foods,635 Westfield Rd,Noblesville,IN,46060,Meat Processing
butterfield foods,635 Westfield Rd,Noblesville,IN,46060,Poultry Processing
buzz products,4818 Kanawha Blvd E.,Charleston,WV,25306,Meat Processing
buzz products,4818 Kanawha Blvd E.,Charleston,WV,25306,Poultry Processing
by george,"Carr. 8860 - KM.1 HM., Bo. Las Cuevas,",Trujillo Alto,PR,00976,Meat Processing
by george,"Carr. 8860 - KM.1 HM., Bo. Las Cuevas,",Trujillo Alto,PR,00976,Poultry Processing
by the pound catering,271 West 28th Street,Hialeah,FL,33010,Meat Processing
by the pound catering,271 West 28th Street,Hialeah,FL,33010,Poultry Processing
byerly foods international,877 North Lake Street,Lake Mills,IA,50450,Meat Processing
byerly foods international,877 North Lake Street,Lake Mills,IA,50450,Poultry Processing
bylada foods,140 West Commercial Avenue,Moonachie,NJ,07074,Meat Processing
bylada foods,140 West Commercial Avenue,Moonachie,NJ,07074,Poultry Processing
bylada foods,501 Jackson St.,Camden,NJ,08104,Meat Processing
bylada foods,501 Jackson St.,Camden,NJ,08104,Poultry Processing
byron center wholesale meats,8375 Freeland Ave. SW,Byron Center,MI,49315,Meat Processing
byron center wholesale meats,8375 Freeland Ave. SW,Byron Center,MI,49315,Poultry Processing
byron center wholesale meats,8375 Freeland Ave. SW,Byron Center,MI,49315,Voluntary Processing - Meat
c & l foods,1802 E. Levee,Dallas,TX,75207,Meat Processing
c & l foods,1802 E. Levee,Dallas,TX,75207,Poultry Processing
c & s poultry,608 Monterey Pass Road,Monterey Park,CA,91754,Meat Processing
c & s poultry,608 Monterey Pass Road,Monterey Park,CA,91754,Poultry Processing
c&c meat sales,475 Commerce Dr.,Upper Marlboro,MD,20772,Meat Processing
c&c meat sales,475 Commerce Dr.,Upper Marlboro,MD,20772,Poultry Processing
c&f packing,515 Park Ave.,Lake Villa,IL,60046,Certification - Export
c&f packing,515 Park Ave.,Lake Villa,IL,60046,Meat Processing
c&f packing,515 Park Ave.,Lake Villa,IL,60046,Poultry Processing
c&h meat,3017 Bandini Blvd.,Vernon,CA,90023,Meat Processing
c&h meat,3017 Bandini Blvd.,Vernon,CA,90023,Poultry Processing
c&h meat,18911 Lake Chabot Road,Castro Valley,CA,94546,Meat Processing
c&h meat,18911 Lake Chabot Road,Castro Valley,CA,94546,Poultry Processing
c&h veal,77 Goble Street,Newark,NJ,07114,Meat Processing
c&j tendermeat,324 E. International Airport Road,Anchorage,AK,99518,Meat Processing
c&j tendermeat,324 E. International Airport Road,Anchorage,AK,99518,Poultry Processing
c&s wholesale meat,973 Confederate Ave SE,Atlanta,GA,30312,Meat Processing
c roy,444 Roy Drive,Yale,MI,48097,Meat Processing
c roy,444 Roy Drive,Yale,MI,48097,Meat Slaughter
c roy,444 Roy Drive,Yale,MI,48097,Poultry Processing
c roy,444 Roy Drive,Yale,MI,48097,Voluntary Processing - Meat
c roy,444 Roy Drive,Yale,MI,48097,Voluntary Slaughter - Meat
c w brown foods,161 Kings Highway,Mt Royal,NJ,08061,Meat Processing
c w brown foods,161 Kings Highway,Mt Royal,NJ,08061,Poultry Processing
cr meats,994 West MacArthur Blvd.,Oakland,CA,94608,Meat Processing
cr meats,994 West MacArthur Blvd.,Oakland,CA,94608,Poultry Processing
cafe spice gct,677 LITTLE BRITAIN ROAD,NEW WINDSOR,NY,12553,Meat Processing
cafe spice gct,677 LITTLE BRITAIN ROAD,NEW WINDSOR,NY,12553,Poultry Processing
caie foods partnership,1802-A Brierley Way,Sparks,NV,89434,Meat Processing
caie foods partnership,1802-A Brierley Way,Sparks,NV,89434,Poultry Processing
caie foods partnership,1802-A Brierley Way,Sparks,NV,89434,Voluntary Processing - Meat
cargill food distribution,13034 EXCELSIOR DR.,NORWALK,CA,90650,Certification - Export
cargill food distribution,13034 EXCELSIOR DR.,NORWALK,CA,90650,Identification - Meat
cargill food distribution,13034 EXCELSIOR DR.,NORWALK,CA,90650,Identification - Poultry
cargill meat solutions,135 Huffman Drive,Dayton,VA,22821,Poultry Processing
cargill meat solutions,135 Huffman Drive,Dayton,VA,22821,Poultry Slaughter
cb foods,566 Monterey Pass Road,Monterey Park,CA,91754,Meat Processing
cb foods,566 Monterey Pass Road,Monterey Park,CA,91754,Poultry Processing
cbq,15600 S. Wentworth Avenue,South Holland,IL,60473,Meat Processing
cbq,15600 S. Wentworth Avenue,South Holland,IL,60473,Poultry Processing
ccp poultry & meat,4755 East 49th Street,Vernon,CA,90058,Meat Processing
ccp poultry & meat,4755 East 49th Street,Vernon,CA,90058,Poultry Processing
cdi,5545 Shawland Road,Jacksonville,FL,32254,Certification - Export
cdi,5545 Shawland Road,Jacksonville,FL,32254,Identification - Meat
cdi,5545 Shawland Road,Jacksonville,FL,32254,Identification - Poultry
ce kitchen,417 Raleigh Street,Wilmington,NC,28412,Meat Processing
ce kitchen,417 Raleigh Street,Wilmington,NC,28412,Poultry Processing
cf co-packing,62 Genesee Street,Greene,NY,13778,Meat Processing
cf co-packing,62 Genesee Street,Greene,NY,13778,Poultry Processing
cfcm,215 Elledge Mill Road,North Wilkesboro,NC,28659,Meat Processing
cfcm,487 Maysville Rd.,Scottsville,KY,42164,Meat Processing
cfcm,1500 Hwy 641 South,Paris,TN,38242,Meat Processing
cgc holdings,7540 Assateague Dr.,Jessup,MD,20794,Meat Processing
cgc holdings,7540 Assateague Dr.,Jessup,MD,20794,Meat Slaughter
cj foods manufacturing beaumont,"415 N. Nicholas Rd., #100",Beaumont,CA,92223,Certification - Export
cj foods manufacturing beaumont,"415 N. Nicholas Rd., #100",Beaumont,CA,92223,Meat Processing
cj foods manufacturing beaumont,"415 N. Nicholas Rd., #100",Beaumont,CA,92223,Poultry Processing
cj foods manufacturing beaumont,500 South State College Blvd.,Fullerton,CA,92838,Meat Processing
cj foods manufacturing beaumont,500 South State College Blvd.,Fullerton,CA,92838,Poultry Processing
cj logistics america,415 N. Nicholas Road,Beaumont,CA,92223,Certification - Export
cj tmi manufacturing america,2 Applegate Drive,Robbinsville,NJ,08691,Meat Processing
cj tmi manufacturing america,2 Applegate Drive,Robbinsville,NJ,08691,Poultry Processing
cl saigon food,126 Federal Street,Philadelphia,PA,19147,Meat Processing
classic seafood group,7178 HIGHWAY 11 SOUTH,AYDEN,NC,28513,Meat Processing
classic seafood group,7178 HIGHWAY 11 SOUTH,AYDEN,NC,28513,Meat Slaughter
clw foods,3425 E. Vernon Avenue,Vernon,CA,90058,Meat Processing
clw foods,3425 E. Vernon Avenue,Vernon,CA,90058,Poultry Processing
cm & r,1766 E. Minnehaha Ave.,St. Paul,MN,55106,Meat Processing
cm & r,1766 E. Minnehaha Ave.,St. Paul,MN,55106,Poultry Processing
cp fresh,9130 15th Pl. So.,Seattle,WA,98108,Meat Processing
cp fresh,9130 15th Pl. So.,Seattle,WA,98108,Poultry Processing
cpk quality foods,"1630 91st Ave NE, Suite 109",Blaine,MN,55449,Meat Processing
cpk quality foods,"1630 91st Ave NE, Suite 109",Blaine,MN,55449,Poultry Processing
cps distribution service,51 Elm Street,Woodstown,NJ,08098,Imported Product
creative food processing,1810 RICHARD AVENUE,SANTA CLARA,CA,95050,Meat Processing
creative food processing,1810 RICHARD AVENUE,SANTA CLARA,CA,95050,Poultry Processing
crisf,1607 Ponce de Leon Blvd.,Coral Gables,FL,33134,Certification - Export
crisf,1607 Ponce de Leon Blvd.,Coral Gables,FL,33134,Identification - Meat
crisf,1607 Ponce de Leon Blvd.,Coral Gables,FL,33134,Identification - Poultry
cs beef packers,17365 South Cole Road,Kuna,ID,83634,Meat Processing
cs beef packers,17365 South Cole Road,Kuna,ID,83634,Meat Slaughter
cs best food,14615 Parthenia Street,Panarama City,CA,91402,Meat Processing
cs2 ranch brand jerky,13637 US Highway 287 North,Grapeland,TX,75844,Meat Processing
csu,Northeast corner of East Barstow and North Woodrow Avenues,Fresno,CA,93740,Meat Processing
csu,Northeast corner of East Barstow and North Woodrow Avenues,Fresno,CA,93740,Meat Slaughter
csu,Northeast corner of East Barstow and North Woodrow Avenues,Fresno,CA,93740,Poultry Processing
cti foods,1120 West Foothill Blvd.,Azusa,CA,91702,Meat Processing
cti foods,1120 West Foothill Blvd.,Azusa,CA,91702,Poultry Processing
cti foods,22303 Highway 95,Wilder,ID,83676,Meat Processing
cti foods,22303 Highway 95,Wilder,ID,83676,Poultry Processing
cti foods,59 Custom Food Drive,Owingsville,KY,40360,Meat Processing
cti foods,59 Custom Food Drive,Owingsville,KY,40360,Poultry Processing
cti foods saginaw,504 Sansom Boulevard,Saginaw,TX,76179,Meat Processing
cti foods saginaw,504 Sansom Boulevard,Saginaw,TX,76179,Poultry Processing
cuisine solutions,4106 WHEELER AVENUE,ALEXANDRIA,VA,22304,Meat Processing
cuisine solutions,4106 WHEELER AVENUE,ALEXANDRIA,VA,22304,Poultry Processing
cuisine solutions,4106 WHEELER AVENUE,ALEXANDRIA,VA,22304,Voluntary Processing - Meat
cuisine solutions,4106 WHEELER AVENUE,ALEXANDRIA,VA,22304,Voluntary Slaughter - Meat
cyre,876 Neighborhood Road,Lake Katrine,NY,12449,Meat Processing
cyre,876 Neighborhood Road,Lake Katrine,NY,12449,Poultry Processing
cyre,876 Neighborhood Road,Lake Katrine,NY,12449,Meat Processing
cyre,876 Neighborhood Road,Lake Katrine,NY,12449,Poultry Processing
cabal sausage,10897 Main Street,Fairfax,VA,22030,Meat Processing
cabal sausage,10897 Main Street,Fairfax,VA,22030,Poultry Processing
cabin hollow butcher shop,156 Old Cabin Hollow Road,Dillsburg,PA,17019,Meat Processing
cabin hollow butcher shop,156 Old Cabin Hollow Road,Dillsburg,PA,17019,Meat Slaughter
cabin hollow butcher shop,156 Old Cabin Hollow Road,Dillsburg,PA,17019,Poultry Processing
cabin hollow butcher shop,156 Old Cabin Hollow Road,Dillsburg,PA,17019,Voluntary Processing - Meat
cabin hollow butcher shop,156 Old Cabin Hollow Road,Dillsburg,PA,17019,Voluntary Slaughter - Meat
cabool kountry meats,90 Industrial Park Drive,Cabool,MO,65689,Meat Processing
cabool kountry meats,90 Industrial Park Drive,Cabool,MO,65689,Meat Slaughter
cabrito market,1121 N. Bentsen Palm Drive,Mission,TX,78572,Meat Processing
cabrito market,1121 N. Bentsen Palm Drive,Mission,TX,78572,Meat Slaughter
cacique,445 W. Coal Creek Road,Cedar City,UT,84720,Meat Processing
cadence gourmet,155 Klug Circle,Corona,CA,92880,Meat Processing
cadence gourmet,155 Klug Circle,Corona,CA,92880,Poultry Processing
caesar's pasta,1001 Lower Landing Road,Blackwood,NJ,08012,Meat Processing
caesar's pasta,1001 Lower Landing Road,Blackwood,NJ,08012,Poultry Processing
caggiano,1285 Skillman Lane,Petaluma,CA,94952,Meat Processing
caggiano,1285 Skillman Lane,Petaluma,CA,94952,Poultry Processing
caine warehousing,300 Commerce Drive,Reeseville,WI,53579,Certification - Export
caine warehousing,300 Commerce Drive,Reeseville,WI,53579,Identification - Meat
cajun original foods,704 Avenue D,New Iberia,LA,70560,Meat Processing
cajun original foods,704 Avenue D,New Iberia,LA,70560,Poultry Processing
cajun specialty meats,690 Heinberg St.,Pensacola,FL,32502,Meat Processing
cajun specialty meats,690 Heinberg St.,Pensacola,FL,32502,Poultry Processing
cal chef foods,4221 E. Mariposa Rd.,Stockton,CA,95215,Meat Processing
cal chef foods,4221 E. Mariposa Rd.,Stockton,CA,95215,Poultry Processing
cal poly meats,California Polytechnic State University,San Luis Obispo,CA,93407,Meat Processing
cal poly meats,California Polytechnic State University,San Luis Obispo,CA,93407,Meat Slaughter
cal poly meats,California Polytechnic State University,San Luis Obispo,CA,93407,Poultry Processing
cal poly meats,California Polytechnic State University,San Luis Obispo,CA,93407,Poultry Slaughter
calabro cheese,580 Coe Avenue,East Haven,CT,06512,Certification - Export
calabro cheese,580 Coe Avenue,East Haven,CT,06512,Meat Processing
caldwell farms,313 North Parish Road,Turner,ME,04282,Meat Processing
caledonia packing,3892 92nd St SE,Caledonia,MI,49316,Meat Processing
caledonia packing,3892 92nd St SE,Caledonia,MI,49316,Meat Slaughter
caledonia packing,3892 92nd St SE,Caledonia,MI,49316,Poultry Processing
california farms meat,4451 South Downey Road,Vernon,CA,90058,Identification - Meat
california farms meat,4451 South Downey Road,Vernon,CA,90058,Identification - Poultry
california farms meat,4451 South Downey Road,Vernon,CA,90058,Meat Processing
california farms meat,4451 South Downey Road,Vernon,CA,90058,Poultry Processing
california farms meat,4451 South Downey Road,Vernon,CA,90058,Voluntary Processing - Meat
california farms meat,4451 South Downey Road,Vernon,CA,90058,Voluntary Processing - Poultry
california farms meat,4451 South Downey Road,Vernon,CA,90058,Voluntary Processing - Rabbit
california jerky factory,10415 Rush St,S. El Monte,CA,91733,Meat Processing
california jerky factory,10415 Rush St,S. El Monte,CA,91733,Poultry Processing
california natural products,1250 E. Lathrop Road,Lathrop,CA,95330,Meat Processing
california natural products,1250 E. Lathrop Road,Lathrop,CA,95330,Poultry Processing
california ranch food,4481 South Downey Road,Vernon,CA,90058,Identification - Meat
california ranch food,4481 South Downey Road,Vernon,CA,90058,Identification - Poultry
california ranch food,4481 South Downey Road,Vernon,CA,90058,Meat Processing
california ranch food,4481 South Downey Road,Vernon,CA,90058,Poultry Processing
california ranch food,4481 South Downey Road,Vernon,CA,90058,Voluntary Processing - Meat
california ranch food,4481 South Downey Road,Vernon,CA,90058,Voluntary Processing - Poultry
california ranch food,4481 South Downey Road,Vernon,CA,90058,Voluntary Processing - Rabbit
california ranch food,4383 Exchange Ave.,Vernon,CA,90058,Meat Processing
california ranch food,4383 Exchange Ave.,Vernon,CA,90058,Poultry Processing
california rice center,16639 Gramercy Place,Gardena,CA,90247,Meat Processing
california rice center,16639 Gramercy Place,Gardena,CA,90247,Poultry Processing
california sausage,2102 W. Chestnut Avenue,Santa Ana,CA,92703,Meat Processing
california sausage,2102 W. Chestnut Avenue,Santa Ana,CA,92703,Poultry Processing
california state university chico,311 Nicholas C. Schouten Lane,Chico,CA,95928,Meat Processing
california state university chico,311 Nicholas C. Schouten Lane,Chico,CA,95928,Meat Slaughter
california state university chico,311 Nicholas C. Schouten Lane,Chico,CA,95928,Poultry Processing
california state university chico,311 Nicholas C. Schouten Lane,Chico,CA,95928,Voluntary Processing - Meat
california state university chico,311 Nicholas C. Schouten Lane,Chico,CA,95928,Voluntary Slaughter - Meat
calihan pork processors,One South Street,Peoria,IL,61602,Certification - Export
calihan pork processors,One South Street,Peoria,IL,61602,Meat Processing
calihan pork processors,One South Street,Peoria,IL,61602,Meat Slaughter
call it yours casseroles,3918 Rosemont Drive,Columbus,GA,31904,Meat Processing
call it yours casseroles,3918 Rosemont Drive,Columbus,GA,31904,Poultry Processing
callaway packing,663 West 4th Street,Delta,CO,81416,Meat Processing
callicrate cattle,940 Rd.12,St. Francis,KS,67756,Meat Processing
callicrate cattle,940 Rd.12,St. Francis,KS,67756,Meat Slaughter
callicrate cattle,940 Rd.12,St. Francis,KS,67756,Voluntary Slaughter - Meat
calumet diversified meats,"10,000 80th Avenue",Pleasant Prairie,WI,53158,Meat Processing
calumet diversified meats,"10,000 80th Avenue",Pleasant Prairie,WI,53158,Poultry Processing
calumet diversified meats,"10,000 80th Avenue",Pleasant Prairie,WI,53158,Voluntary Processing - Meat
calumet diversified meats,"10,000 80th Avenue",Pleasant Prairie,WI,53158,Voluntary Processing - Poultry
camacho's food processing,1311 Dayton Street,Salinas,CA,93901,Meat Processing
camden port services,351 Eldridges Hill Road,Woodstown,NJ,08098,Meat Processing
camden port services,351 Eldridges Hill Road,Woodstown,NJ,08098,Poultry Processing
camden port services,430 N. Main Street,Woodstown,NJ,08098,Imported Product
camellia general provision,1333 Genesee Street,Buffalo,NY,14211,Meat Processing
camellia general provision,1333 Genesee Street,Buffalo,NY,14211,Poultry Processing
cameron's british foods,928 N.E. 24th Lane,Cape Coral,FL,33909,Meat Processing
cameron's british foods,928 N.E. 24th Lane,Cape Coral,FL,33909,Poultry Processing
camino real foods,2638 E. Vernon Avenue,Vernon,CA,90058,Meat Processing
camino real foods,2638 E. Vernon Avenue,Vernon,CA,90058,Poultry Processing
campbell soup supply,2120 NC Hwy 71 N,Maxton,NC,28364,Meat Processing
campbell soup supply,2120 NC Hwy 71 N,Maxton,NC,28364,Poultry Processing
campbell soup supply,Campbell Place,Camden,NJ,08103,Meat Processing
campbell soup supply,Campbell Place,Camden,NJ,08103,Poultry Processing
campbell soup supply,500 W. Edgerton Avenue,Milwaukee,WI,53207,Certification - Export
campbell soup supply,500 W. Edgerton Avenue,Milwaukee,WI,53207,Meat Processing
campbell soup supply,500 W. Edgerton Avenue,Milwaukee,WI,53207,Poultry Processing
campbell soup supply,12-773 St. Rt. 110,Napoleon,OH,43545,Certification - Export
campbell soup supply,12-773 St. Rt. 110,Napoleon,OH,43545,Meat Processing
campbell soup supply,12-773 St. Rt. 110,Napoleon,OH,43545,Poultry Processing
campbell soup supply,500 NW Loop 286,Paris,TX,75461,Certification - Export
campbell soup supply,500 NW Loop 286,Paris,TX,75461,Meat Processing
campbell soup supply,500 NW Loop 286,Paris,TX,75461,Poultry Processing
campo lindo farms,2390 S. E. 228th St.,Lathrop,MO,64465,Poultry Processing
